[8, 43, 247, 355, 301, 93]
[8, 44, 277, 397, 323, 92]
[8, 45, 247, 380, 301, 159]
[8, 66, 184, 257, 301, 375]
[8, 66, 240, 362, 323, 95]
[8, 69, 277, 361, 323, 141]
[8, 70, 88, 257, 301, 376]
[8, 70, 240, 386, 323, 154]
[9, 44, 394, 330, 244, 161]
[9, 44, 394, 330, 277, 90]
[9, 51, 348, 298, 238, 113]
[9, 51, 348, 298, 280, 209]
[9, 55, 330, 274, 189, 409]
[9, 56, 189, 291, 253, 407]
[9, 56, 300, 185, 253, 407]
[9, 57, 298, 278, 75, 346]
[9, 60, 356, 330, 238, 149]
[9, 60, 356, 330, 244, 138]
[9, 61, 389, 298, 238, 149]
[9, 61, 389, 298, 244, 138]
[9, 62, 183, 251, 338, 365]
[9, 62, 229, 178, 338, 378]
[9, 62, 229, 298, 148, 378]
[9, 62, 229, 405, 174, 299]
[9, 62, 229, 405, 291, 209]
[9, 62, 330, 251, 202, 365]
[9, 62, 407, 158, 302, 251]
[9, 62, 407, 288, 90, 251]
[9, 68, 75, 288, 236, 405]
[9, 68, 326, 210, 236, 405]
[10, 37, 324, 255, 133, 349]
[10, 38, 368, 324, 239, 148]
[10, 38, 368, 324, 261, 117]
[10, 41, 395, 324, 261, 188]
[10, 41, 395, 324, 272, 107]
[10, 47, 379, 288, 260, 142]
[10, 47, 379, 288, 272, 123]
[10, 56, 133, 333, 258, 366]
[10, 56, 328, 147, 258, 366]
[10, 57, 72, 298, 278, 346]
[10, 57, 320, 196, 278, 346]
[10, 59, 193, 270, 302, 361]
[10, 59, 237, 158, 302, 380]
[10, 59, 237, 288, 90, 380]
[10, 59, 237, 346, 120, 321]
[10, 59, 237, 346, 333, 142]
[10, 59, 324, 270, 87, 361]
[10, 59, 366, 178, 338, 270]
[10, 59, 366, 298, 148, 270]
[10, 64, 367, 288, 261, 188]
[10, 64, 367, 288, 272, 107]
[10, 68, 288, 236, 72, 405]
[11, 42, 138, 319, 219, 390]
[11, 42, 325, 113, 219, 390]
[11, 44, 351, 320, 231, 147]
[11, 44, 351, 320, 254, 183]
[11, 48, 352, 292, 228, 150]
[11, 48, 352, 292, 254, 82]
[11, 49, 370, 292, 231, 147]
[11, 49, 370, 292, 254, 183]
[11, 56, 292, 258, 203, 401]
[11, 59, 203, 326, 270, 361]
[11, 59, 314, 75, 270, 361]
[11, 63, 320, 286, 138, 354]
[11, 67, 72, 266, 298, 403]
[11, 67, 271, 123, 298, 347]
[11, 67, 271, 292, 178, 347]
[11, 67, 271, 361, 77, 340]
[11, 67, 271, 361, 319, 150]
[11, 67, 320, 266, 196, 403]
[11, 67, 390, 127, 328, 266]
[11, 67, 390, 326, 133, 266]
[11, 70, 391, 320, 231, 202]
[11, 70, 391, 320, 257, 133]
[12, 46, 221, 377, 329, 88]
[12, 47, 280, 372, 334, 194]
[12, 51, 280, 381, 334, 163]
[12, 53, 159, 261, 329, 373]
[12, 53, 227, 366, 334, 126]
[12, 58, 221, 360, 329, 93]
[12, 64, 184, 261, 329, 354]
[12, 64, 334, 227, 144, 401]
[13, 46, 88, 221, 332, 377]
[13, 46, 305, 269, 122, 347]
[13, 52, 244, 412, 305, 137]
[13, 53, 261, 373, 332, 159]
[13, 58, 93, 221, 332, 360]
[13, 58, 269, 345, 305, 104]
[13, 61, 244, 359, 305, 201]
[13, 64, 261, 354, 332, 184]
[14, 36, 163, 246, 293, 374]
[14, 36, 239, 365, 315, 139]
[14, 38, 126, 293, 246, 371]
[14, 38, 315, 239, 86, 396]
[14, 41, 228, 402, 293, 144]
[14, 48, 228, 346, 293, 194]
[14, 50, 250, 393, 315, 143]
[14, 54, 250, 388, 315, 128]
[15, 46, 367, 321, 221, 210]
[15, 46, 367, 321, 245, 192]
[15, 49, 411, 292, 242, 114]
[15, 49, 411, 292, 245, 182]
[15, 52, 379, 321, 242, 114]
[15, 52, 379, 321, 245, 182]
[15, 54, 369, 292, 242, 203]
[15, 54, 369, 292, 250, 213]
[15, 59, 321, 237, 174, 355]
[15, 62, 174, 299, 229, 404]
[15, 62, 291, 209, 229, 404]
[15, 63, 82, 326, 276, 359]
[15, 63, 313, 127, 276, 359]
[15, 65, 292, 263, 82, 342]
[15, 68, 81, 236, 335, 387]
[15, 68, 225, 175, 335, 386]
[15, 68, 225, 292, 78, 386]
[15, 68, 225, 359, 97, 340]
[15, 68, 225, 359, 299, 213]
[15, 68, 321, 236, 171, 387]
[15, 68, 404, 75, 288, 236]
[15, 68, 404, 326, 210, 236]
[16, 46, 269, 347, 295, 122]
[16, 47, 260, 403, 311, 215]
[16, 51, 260, 399, 311, 132]
[16, 52, 137, 295, 244, 412]
[16, 52, 311, 242, 164, 407]
[16, 58, 269, 345, 295, 104]
[16, 61, 201, 244, 295, 359]
[16, 61, 311, 242, 207, 392]
[17, 40, 398, 313, 238, 113]
[17, 40, 398, 313, 280, 209]
[17, 42, 313, 219, 193, 343]
[17, 51, 348, 314, 238, 113]
[17, 51, 348, 314, 280, 209]
[17, 57, 82, 224, 326, 388]
[17, 57, 278, 203, 326, 346]
[17, 57, 278, 314, 75, 346]
[17, 57, 278, 387, 90, 325]
[17, 57, 278, 387, 302, 138]
[17, 57, 313, 224, 127, 388]
[17, 57, 403, 161, 291, 224]
[17, 57, 403, 296, 174, 224]
[17, 61, 389, 314, 238, 149]
[17, 61, 389, 314, 244, 138]
[17, 62, 314, 229, 148, 378]
[17, 67, 193, 302, 266, 403]
[17, 67, 324, 87, 266, 403]
[17, 68, 148, 296, 236, 387]
[17, 68, 338, 188, 236, 387]
[17, 69, 358, 313, 277, 174]
[17, 69, 358, 313, 280, 158]
[18, 42, 321, 217, 192, 374]
[18, 44, 394, 320, 244, 161]
[18, 44, 394, 320, 277, 90]
[18, 47, 384, 321, 277, 174]
[18, 47, 384, 321, 280, 158]
[18, 52, 413, 321, 244, 161]
[18, 52, 413, 321, 277, 90]
[18, 55, 142, 234, 300, 385]
[18, 55, 274, 112, 300, 409]
[18, 55, 274, 320, 189, 409]
[18, 55, 274, 392, 209, 328]
[18, 55, 274, 392, 299, 149]
[18, 55, 321, 234, 107, 385]
[18, 55, 344, 113, 288, 234]
[18, 55, 344, 319, 158, 234]
[18, 56, 202, 319, 253, 392]
[18, 56, 338, 77, 253, 392]
[18, 60, 356, 320, 238, 149]
[18, 60, 356, 320, 244, 138]
[18, 62, 320, 251, 202, 365]
[18, 65, 192, 299, 249, 344]
[18, 65, 324, 97, 249, 344]
[19, 40, 139, 316, 238, 349]
[19, 40, 318, 252, 132, 405]
[19, 43, 275, 342, 316, 143]
[19, 44, 254, 410, 318, 164]
[19, 45, 275, 353, 316, 86]
[19, 60, 128, 316, 238, 408]
[19, 60, 318, 252, 207, 387]
[19, 69, 254, 344, 318, 215]
[20, 36, 246, 374, 308, 163]
[20, 38, 246, 371, 308, 126]
[20, 41, 95, 339, 272, 350]
[20, 41, 308, 228, 144, 402]
[20, 48, 141, 272, 339, 409]
[20, 48, 228, 346, 308, 194]
[20, 49, 245, 343, 339, 92]
[20, 71, 245, 390, 339, 154]
[21, 39, 335, 226, 209, 377]
[21, 48, 352, 312, 228, 150]
[21, 48, 352, 312, 254, 82]
[21, 49, 370, 312, 231, 147]
[21, 49, 370, 312, 254, 183]
[21, 55, 209, 328, 274, 350]
[21, 55, 299, 149, 274, 350]
[21, 56, 171, 253, 314, 407]
[21, 56, 258, 182, 314, 401]
[21, 56, 258, 312, 203, 401]
[21, 56, 258, 397, 133, 333]
[21, 56, 258, 397, 328, 147]
[21, 56, 335, 253, 119, 407]
[21, 56, 350, 202, 319, 253]
[21, 56, 350, 338, 77, 253]
[21, 59, 178, 338, 270, 397]
[21, 59, 298, 148, 270, 397]
[21, 66, 406, 335, 228, 127]
[21, 66, 406, 335, 257, 77]
[21, 67, 312, 271, 178, 347]
[21, 69, 357, 335, 228, 150]
[21, 69, 357, 335, 254, 82]
[22, 37, 182, 314, 265, 375]
[22, 37, 312, 203, 265, 375]
[22, 39, 147, 313, 226, 360]
[22, 39, 333, 82, 226, 360]
[22, 42, 296, 217, 182, 371]
[22, 43, 356, 302, 269, 196]
[22, 43, 356, 302, 275, 85]
[22, 46, 413, 296, 240, 72]
[22, 46, 413, 296, 269, 81]
[22, 55, 188, 234, 292, 363]
[22, 55, 274, 87, 292, 350]
[22, 55, 274, 302, 175, 350]
[22, 55, 274, 360, 119, 330]
[22, 55, 274, 360, 314, 85]
[22, 55, 296, 234, 123, 363]
[22, 55, 375, 205, 294, 234]
[22, 55, 375, 313, 156, 234]
[22, 62, 302, 251, 147, 396]
[22, 64, 384, 296, 227, 156]
[22, 64, 384, 296, 240, 171]
[22, 70, 394, 302, 240, 72]
[22, 70, 394, 302, 269, 81]
[23, 36, 239, 365, 290, 139]
[23, 38, 239, 396, 290, 86]
[23, 49, 231, 378, 307, 137]
[23, 50, 104, 307, 282, 363]
[23, 50, 290, 250, 143, 393]
[23, 54, 201, 282, 307, 385]
[23, 54, 250, 388, 290, 128]
[23, 71, 231, 404, 307, 122]
[24, 42, 319, 219, 124, 390]
[24, 45, 398, 319, 227, 119]
[24, 45, 398, 319, 275, 205]
[24, 53, 348, 299, 227, 119]
[24, 53, 348, 299, 275, 205]
[24, 57, 77, 224, 340, 393]
[24, 57, 278, 97, 340, 402]
[24, 57, 278, 299, 213, 402]
[24, 57, 278, 355, 72, 298]
[24, 57, 278, 355, 320, 196]
[24, 57, 319, 224, 150, 393]
[24, 57, 354, 81, 335, 224]
[24, 57, 354, 321, 171, 224]
[24, 58, 389, 299, 269, 196]
[24, 58, 389, 299, 275, 85]
[24, 59, 120, 321, 237, 355]
[24, 59, 333, 142, 237, 355]
[24, 62, 299, 229, 120, 404]
[24, 63, 124, 320, 286, 354]
[24, 63, 312, 112, 286, 354]
[24, 66, 358, 319, 227, 156]
[24, 66, 358, 319, 240, 171]
[25, 37, 127, 255, 328, 349]
[25, 37, 265, 209, 328, 375]
[25, 37, 265, 299, 149, 375]
[25, 37, 265, 374, 123, 298]
[25, 37, 265, 374, 292, 178]
[25, 37, 326, 255, 133, 349]
[25, 37, 401, 142, 300, 255]
[25, 37, 401, 321, 107, 255]
[25, 38, 368, 326, 239, 148]
[25, 38, 368, 326, 261, 117]
[25, 41, 395, 326, 261, 188]
[25, 41, 395, 326, 272, 107]
[25, 42, 85, 321, 217, 374]
[25, 42, 330, 81, 217, 374]
[25, 51, 383, 299, 239, 120]
[25, 51, 383, 299, 260, 178]
[25, 53, 382, 299, 239, 148]
[25, 53, 382, 299, 261, 117]
[25, 56, 87, 292, 258, 401]
[25, 56, 302, 175, 258, 401]
[25, 59, 326, 270, 87, 361]
[25, 65, 299, 249, 85, 344]
[26, 37, 298, 265, 113, 376]
[26, 49, 411, 333, 242, 114]
[26, 49, 411, 333, 245, 182]
[26, 54, 369, 333, 242, 203]
[26, 54, 369, 333, 250, 213]
[26, 55, 113, 288, 234, 363]
[26, 55, 319, 158, 234, 363]
[26, 58, 382, 298, 221, 97]
[26, 58, 382, 298, 250, 75]
[26, 61, 383, 298, 242, 203]
[26, 61, 383, 298, 250, 213]
[26, 63, 78, 324, 276, 412]
[26, 63, 335, 193, 276, 412]
[26, 65, 196, 249, 313, 410]
[26, 65, 263, 147, 313, 342]
[26, 65, 263, 333, 82, 342]
[26, 65, 263, 412, 210, 312]
[26, 65, 263, 412, 288, 182]
[26, 65, 298, 249, 205, 410]
[26, 65, 363, 192, 299, 249]
[26, 65, 363, 324, 97, 249]
[26, 68, 333, 225, 78, 386]
[27, 47, 194, 341, 280, 372]
[27, 47, 289, 260, 215, 403]
[27, 51, 163, 280, 341, 381]
[27, 51, 289, 260, 132, 399]
[27, 52, 242, 407, 289, 164]
[27, 53, 227, 366, 341, 126]
[27, 61, 242, 392, 289, 207]
[27, 64, 227, 401, 341, 144]
[28, 39, 300, 259, 97, 372]
[28, 41, 364, 300, 228, 127]
[28, 41, 364, 300, 257, 77]
[28, 42, 196, 313, 219, 343]
[28, 42, 298, 205, 219, 343]
[28, 44, 351, 302, 231, 147]
[28, 44, 351, 302, 254, 183]
[28, 63, 107, 276, 325, 412]
[28, 63, 286, 90, 325, 354]
[28, 63, 286, 302, 138, 354]
[28, 63, 286, 343, 150, 330]
[28, 63, 286, 343, 340, 183]
[28, 63, 300, 276, 117, 412]
[28, 63, 362, 82, 326, 276]
[28, 63, 362, 313, 127, 276]
[28, 67, 302, 266, 196, 403]
[28, 68, 97, 340, 225, 362]
[28, 68, 299, 213, 225, 362]
[28, 70, 391, 302, 231, 202]
[28, 70, 391, 302, 257, 133]
[28, 71, 400, 300, 231, 202]
[28, 71, 400, 300, 257, 133]
[29, 39, 192, 259, 299, 372]
[29, 39, 226, 174, 299, 377]
[29, 39, 226, 291, 209, 377]
[29, 39, 226, 409, 147, 313]
[29, 39, 226, 409, 333, 82]
[29, 39, 324, 259, 97, 372]
[29, 39, 386, 183, 338, 259]
[29, 39, 386, 330, 202, 259]
[29, 41, 364, 324, 228, 127]
[29, 41, 364, 324, 257, 77]
[29, 55, 119, 330, 274, 409]
[29, 55, 314, 85, 274, 409]
[29, 56, 291, 253, 119, 407]
[29, 63, 324, 276, 117, 412]
[29, 66, 406, 291, 228, 127]
[29, 66, 406, 291, 257, 77]
[29, 68, 117, 333, 225, 386]
[29, 68, 325, 120, 225, 386]
[29, 69, 357, 291, 228, 150]
[29, 69, 357, 291, 254, 82]
[29, 71, 400, 324, 231, 202]
[29, 71, 400, 324, 257, 133]
[30, 38, 364, 326, 246, 193]
[30, 38, 364, 326, 247, 185]
[30, 39, 75, 259, 288, 381]
[30, 39, 226, 113, 288, 360]
[30, 39, 226, 319, 158, 360]
[30, 39, 226, 365, 175, 335]
[30, 39, 226, 365, 292, 78]
[30, 39, 326, 259, 210, 381]
[30, 39, 342, 112, 300, 259]
[30, 39, 342, 320, 189, 259]
[30, 40, 357, 319, 246, 124]
[30, 40, 357, 319, 252, 78]
[30, 45, 406, 319, 246, 193]
[30, 45, 406, 319, 247, 185]
[30, 50, 400, 326, 247, 87]
[30, 50, 400, 326, 282, 189]
[30, 56, 319, 253, 156, 392]
[30, 62, 156, 320, 251, 365]
[30, 62, 294, 72, 251, 365]
[30, 63, 326, 276, 188, 359]
[30, 65, 188, 292, 263, 342]
[30, 65, 296, 123, 263, 342]
[31, 37, 300, 255, 77, 408]
[31, 46, 367, 296, 221, 210]
[31, 46, 367, 296, 245, 192]
[31, 50, 368, 300, 221, 97]
[31, 50, 368, 300, 250, 75]
[31, 52, 379, 296, 242, 114]
[31, 52, 379, 296, 245, 182]
[31, 59, 189, 270, 291, 397]
[31, 59, 237, 161, 291, 355]
[31, 59, 237, 296, 174, 355]
[31, 59, 237, 378, 213, 294]
[31, 59, 237, 378, 340, 114]
[31, 59, 300, 270, 185, 397]
[31, 59, 345, 203, 326, 270]
[31, 59, 345, 314, 75, 270]
[31, 62, 171, 314, 229, 378]
[31, 62, 335, 119, 229, 378]
[31, 67, 77, 340, 271, 345]
[31, 67, 319, 150, 271, 345]
[31, 68, 296, 236, 171, 387]
[31, 71, 395, 300, 221, 210]
[31, 71, 395, 300, 245, 192]
[32, 40, 238, 349, 297, 139]
[32, 43, 93, 247, 309, 355]
[32, 43, 297, 275, 143, 342]
[32, 45, 159, 247, 309, 380]
[32, 45, 297, 275, 86, 353]
[32, 60, 238, 408, 297, 128]
[32, 66, 257, 375, 309, 184]
[32, 70, 257, 376, 309, 88]
[33, 36, 352, 340, 246, 124]
[33, 36, 352, 340, 252, 78]
[33, 37, 142, 300, 255, 408]
[33, 37, 321, 107, 255, 408]
[33, 39, 313, 226, 158, 360]
[33, 40, 357, 313, 246, 124]
[33, 40, 357, 313, 252, 78]
[33, 45, 406, 313, 246, 193]
[33, 45, 406, 313, 247, 185]
[33, 54, 370, 340, 252, 112]
[33, 54, 370, 340, 282, 175]
[33, 56, 205, 253, 294, 392]
[33, 56, 258, 213, 294, 366]
[33, 56, 258, 340, 114, 366]
[33, 56, 258, 408, 87, 292]
[33, 56, 258, 408, 302, 175]
[33, 56, 313, 253, 156, 392]
[33, 56, 396, 189, 291, 253]
[33, 56, 396, 300, 185, 253]
[33, 62, 158, 302, 251, 396]
[33, 62, 288, 90, 251, 396]
[33, 67, 340, 271, 142, 345]
[34, 36, 369, 312, 239, 120]
[34, 36, 369, 312, 260, 178]
[34, 39, 183, 338, 259, 381]
[34, 39, 330, 202, 259, 381]
[34, 47, 379, 294, 260, 142]
[34, 47, 379, 294, 272, 123]
[34, 48, 411, 312, 260, 142]
[34, 48, 411, 312, 272, 123]
[34, 57, 90, 325, 278, 402]
[34, 57, 302, 138, 278, 402]
[34, 59, 294, 237, 90, 380]
[34, 64, 367, 294, 261, 188]
[34, 64, 367, 294, 272, 107]
[34, 65, 312, 263, 183, 353]
[34, 68, 156, 236, 320, 405]
[34, 68, 225, 124, 320, 362]
[34, 68, 225, 312, 112, 362]
[34, 68, 225, 381, 117, 333]
[34, 68, 225, 381, 325, 120]
[34, 68, 294, 236, 72, 405]
[34, 68, 402, 148, 296, 236]
[34, 68, 402, 338, 188, 236]
[35, 36, 352, 333, 246, 124]
[35, 36, 352, 333, 252, 78]
[35, 37, 114, 324, 255, 349]
[35, 37, 294, 192, 255, 349]
[35, 43, 391, 330, 247, 87]
[35, 43, 391, 330, 282, 189]
[35, 54, 370, 333, 252, 112]
[35, 54, 370, 333, 282, 175]
[35, 56, 333, 258, 114, 366]
[35, 57, 161, 291, 224, 393]
[35, 57, 296, 174, 224, 393]
[35, 60, 351, 330, 252, 112]
[35, 60, 351, 330, 282, 175]
[35, 63, 330, 286, 161, 373]
[35, 67, 85, 266, 321, 399]
[35, 67, 271, 120, 321, 345]
[35, 67, 271, 333, 142, 345]
[35, 67, 271, 349, 185, 312]
[35, 67, 271, 349, 291, 124]
[35, 67, 330, 266, 81, 399]
[35, 67, 393, 193, 302, 266]
[35, 67, 393, 324, 87, 266]
