[0, 36, 56, 28, 33, 61, 18, 51, 54, 5, 23, 25, 42, 11, 14, 47]
[0, 36, 56, 28, 33, 61, 18, 51, 54, 21, 7, 9, 42, 27, 14, 47]
[0, 36, 56, 28, 33, 61, 50, 19, 55, 5, 22, 25, 10, 43, 46, 15]
[0, 36, 56, 28, 33, 61, 50, 19, 55, 5, 22, 25, 42, 11, 14, 47]
[0, 36, 56, 28, 33, 61, 50, 19, 55, 21, 6, 9, 43, 26, 46, 15]
[0, 36, 56, 28, 49, 18, 35, 54, 63, 5, 23, 11, 42, 25, 45, 14]
[0, 36, 56, 28, 49, 18, 35, 54, 63, 21, 7, 27, 9, 42, 45, 14]
[0, 36, 56, 28, 49, 18, 35, 54, 63, 21, 7, 27, 41, 10, 13, 46]
[0, 36, 56, 28, 49, 34, 19, 55, 62, 5, 22, 10, 43, 25, 45, 15]
[0, 36, 56, 28, 49, 34, 19, 55, 62, 21, 6, 26, 9, 43, 45, 15]
[0, 36, 56, 28, 49, 34, 19, 55, 62, 21, 6, 26, 41, 11, 13, 47]
[0, 52, 24, 44, 17, 37, 34, 51, 43, 6, 23, 58, 9, 61, 30, 15]
[0, 52, 24, 44, 17, 37, 34, 51, 43, 22, 7, 31, 9, 58, 61, 14]
[0, 52, 24, 44, 17, 37, 34, 51, 43, 22, 7, 31, 57, 10, 13, 62]
[0, 52, 24, 44, 17, 37, 50, 35, 42, 6, 23, 30, 9, 59, 61, 15]
[0, 52, 24, 44, 17, 37, 50, 35, 42, 6, 23, 30, 57, 11, 13, 63]
[0, 52, 24, 44, 17, 37, 50, 35, 42, 22, 7, 59, 9, 61, 14, 31]
[0, 52, 24, 44, 33, 18, 51, 38, 43, 5, 23, 57, 10, 29, 62, 15]
[0, 52, 24, 44, 33, 18, 51, 38, 43, 21, 7, 31, 9, 58, 61, 14]
[0, 52, 24, 44, 33, 18, 51, 38, 43, 21, 7, 31, 57, 10, 13, 62]
[0, 52, 24, 44, 33, 50, 19, 39, 42, 5, 22, 57, 11, 29, 14, 63]
[0, 52, 24, 44, 33, 50, 19, 39, 42, 21, 6, 30, 9, 59, 61, 15]
[0, 52, 24, 44, 33, 50, 19, 39, 42, 21, 6, 30, 57, 11, 13, 63]
[0, 52, 24, 44, 49, 41, 18, 35, 38, 5, 23, 29, 10, 59, 62, 15]
[0, 52, 24, 44, 49, 41, 18, 35, 38, 5, 23, 29, 58, 11, 14, 63]
[0, 52, 24, 44, 49, 41, 18, 35, 38, 21, 7, 59, 10, 13, 62, 31]
[0, 52, 24, 44, 49, 41, 34, 19, 39, 5, 22, 29, 10, 59, 62, 15]
[0, 52, 24, 44, 49, 41, 34, 19, 39, 5, 22, 29, 58, 11, 14, 63]
[0, 52, 24, 44, 49, 41, 34, 19, 39, 21, 6, 58, 11, 13, 30, 63]
[0, 52, 40, 28, 17, 37, 34, 51, 47, 6, 23, 11, 57, 26, 13, 62]
[0, 52, 40, 28, 17, 37, 34, 51, 47, 22, 7, 27, 9, 58, 61, 14]
[0, 52, 40, 28, 17, 37, 34, 51, 47, 22, 7, 27, 57, 10, 13, 62]
[0, 52, 40, 28, 17, 37, 50, 35, 46, 6, 23, 26, 9, 59, 61, 15]
[0, 52, 40, 28, 17, 37, 50, 35, 46, 6, 23, 26, 57, 11, 13, 63]
[0, 52, 40, 28, 17, 37, 50, 35, 46, 22, 7, 10, 57, 27, 13, 63]
[0, 52, 40, 28, 33, 18, 51, 38, 47, 5, 23, 11, 58, 25, 61, 14]
[0, 52, 40, 28, 33, 18, 51, 38, 47, 21, 7, 27, 9, 58, 61, 14]
[0, 52, 40, 28, 33, 18, 51, 38, 47, 21, 7, 27, 57, 10, 13, 62]
[0, 52, 40, 28, 33, 50, 19, 39, 46, 5, 22, 10, 59, 25, 61, 15]
[0, 52, 40, 28, 33, 50, 19, 39, 46, 21, 6, 26, 9, 59, 61, 15]
[0, 52, 40, 28, 33, 50, 19, 39, 46, 21, 6, 26, 57, 11, 13, 63]
[0, 52, 40, 28, 49, 45, 18, 35, 38, 5, 23, 25, 10, 59, 62, 15]
[0, 52, 40, 28, 49, 45, 18, 35, 38, 5, 23, 25, 58, 11, 14, 63]
[0, 52, 40, 28, 49, 45, 18, 35, 38, 21, 7, 9, 58, 27, 14, 63]
[0, 52, 40, 28, 49, 45, 34, 19, 39, 5, 22, 25, 10, 59, 62, 15]
[0, 52, 40, 28, 49, 45, 34, 19, 39, 5, 22, 25, 58, 11, 14, 63]
[0, 52, 40, 28, 49, 45, 34, 19, 39, 21, 6, 9, 59, 26, 62, 15]
[16, 36, 8, 60, 1, 53, 34, 51, 58, 6, 23, 43, 25, 45, 30, 15]
[16, 36, 8, 60, 1, 53, 34, 51, 58, 22, 7, 14, 25, 43, 45, 31]
[16, 36, 8, 60, 1, 53, 34, 51, 58, 22, 7, 14, 41, 27, 29, 47]
[16, 36, 8, 60, 1, 53, 50, 35, 59, 6, 23, 15, 25, 42, 45, 30]
[16, 36, 8, 60, 1, 53, 50, 35, 59, 6, 23, 15, 41, 26, 29, 46]
[16, 36, 8, 60, 1, 53, 50, 35, 59, 22, 7, 42, 25, 45, 14, 31]
[16, 36, 8, 60, 33, 57, 2, 51, 54, 5, 23, 43, 26, 29, 46, 15]
[16, 36, 8, 60, 33, 57, 2, 51, 54, 21, 7, 13, 26, 43, 46, 31]
[16, 36, 8, 60, 33, 57, 2, 51, 54, 21, 7, 13, 42, 27, 30, 47]
[16, 36, 8, 60, 33, 57, 50, 3, 55, 5, 22, 42, 27, 29, 14, 47]
[16, 36, 8, 60, 33, 57, 50, 3, 55, 21, 6, 13, 26, 43, 46, 31]
[16, 36, 8, 60, 33, 57, 50, 3, 55, 21, 6, 13, 42, 27, 30, 47]
[16, 36, 8, 60, 49, 2, 35, 54, 59, 5, 23, 15, 25, 42, 45, 30]
[16, 36, 8, 60, 49, 2, 35, 54, 59, 5, 23, 15, 41, 26, 29, 46]
[16, 36, 8, 60, 49, 2, 35, 54, 59, 21, 7, 41, 26, 13, 46, 31]
[16, 36, 8, 60, 49, 34, 3, 55, 58, 5, 22, 14, 25, 43, 45, 31]
[16, 36, 8, 60, 49, 34, 3, 55, 58, 5, 22, 14, 41, 27, 29, 47]
[16, 36, 8, 60, 49, 34, 3, 55, 58, 21, 6, 41, 27, 13, 30, 47]
[16, 36, 56, 12, 1, 53, 34, 51, 62, 6, 23, 26, 41, 11, 29, 47]
[16, 36, 56, 12, 1, 53, 34, 51, 62, 22, 7, 10, 25, 43, 45, 31]
[16, 36, 56, 12, 1, 53, 34, 51, 62, 22, 7, 10, 41, 27, 29, 47]
[16, 36, 56, 12, 1, 53, 50, 35, 63, 6, 23, 11, 25, 42, 45, 30]
[16, 36, 56, 12, 1, 53, 50, 35, 63, 6, 23, 11, 41, 26, 29, 46]
[16, 36, 56, 12, 1, 53, 50, 35, 63, 22, 7, 27, 41, 10, 29, 46]
[16, 36, 56, 12, 33, 61, 2, 51, 54, 5, 23, 25, 42, 11, 30, 47]
[16, 36, 56, 12, 33, 61, 2, 51, 54, 21, 7, 9, 26, 43, 46, 31]
[16, 36, 56, 12, 33, 61, 2, 51, 54, 21, 7, 9, 42, 27, 30, 47]
[16, 36, 56, 12, 33, 61, 50, 3, 55, 5, 22, 25, 43, 10, 46, 31]
[16, 36, 56, 12, 33, 61, 50, 3, 55, 21, 6, 9, 26, 43, 46, 31]
[16, 36, 56, 12, 33, 61, 50, 3, 55, 21, 6, 9, 42, 27, 30, 47]
[16, 36, 56, 12, 49, 2, 35, 54, 63, 5, 23, 11, 25, 42, 45, 30]
[16, 36, 56, 12, 49, 2, 35, 54, 63, 5, 23, 11, 41, 26, 29, 46]
[16, 36, 56, 12, 49, 2, 35, 54, 63, 21, 7, 27, 42, 9, 45, 30]
[16, 36, 56, 12, 49, 34, 3, 55, 62, 5, 22, 10, 25, 43, 45, 31]
[16, 36, 56, 12, 49, 34, 3, 55, 62, 5, 22, 10, 41, 27, 29, 47]
[16, 36, 56, 12, 49, 34, 3, 55, 62, 21, 6, 26, 43, 9, 45, 31]
[16, 52, 8, 44, 1, 37, 34, 51, 43, 6, 23, 15, 25, 58, 61, 30]
[16, 52, 8, 44, 1, 37, 34, 51, 43, 6, 23, 15, 57, 26, 29, 62]
[16, 52, 8, 44, 1, 37, 34, 51, 43, 22, 7, 58, 25, 61, 14, 31]
[16, 52, 8, 44, 1, 37, 50, 35, 42, 6, 23, 59, 25, 61, 30, 15]
[16, 52, 8, 44, 1, 37, 50, 35, 42, 22, 7, 14, 25, 59, 61, 31]
[16, 52, 8, 44, 1, 37, 50, 35, 42, 22, 7, 14, 57, 27, 29, 63]
[16, 52, 8, 44, 33, 2, 51, 38, 43, 5, 23, 15, 25, 58, 61, 30]
[16, 52, 8, 44, 33, 2, 51, 38, 43, 5, 23, 15, 57, 26, 29, 62]
[16, 52, 8, 44, 33, 2, 51, 38, 43, 21, 7, 57, 26, 13, 62, 31]
[16, 52, 8, 44, 33, 50, 3, 39, 42, 5, 22, 14, 25, 59, 61, 31]
[16, 52, 8, 44, 33, 50, 3, 39, 42, 5, 22, 14, 57, 27, 29, 63]
[16, 52, 8, 44, 33, 50, 3, 39, 42, 21, 6, 57, 27, 13, 30, 63]
[16, 52, 8, 44, 49, 41, 2, 35, 38, 5, 23, 59, 26, 29, 62, 15]
[16, 52, 8, 44, 49, 41, 2, 35, 38, 21, 7, 13, 26, 59, 62, 31]
[16, 52, 8, 44, 49, 41, 2, 35, 38, 21, 7, 13, 58, 27, 30, 63]
[16, 52, 8, 44, 49, 41, 34, 3, 39, 5, 22, 58, 27, 29, 14, 63]
[16, 52, 8, 44, 49, 41, 34, 3, 39, 21, 6, 13, 26, 59, 62, 31]
[16, 52, 8, 44, 49, 41, 34, 3, 39, 21, 6, 13, 58, 27, 30, 63]
[16, 52, 40, 12, 1, 37, 34, 51, 47, 6, 23, 11, 25, 58, 61, 30]
[16, 52, 40, 12, 1, 37, 34, 51, 47, 6, 23, 11, 57, 26, 29, 62]
[16, 52, 40, 12, 1, 37, 34, 51, 47, 22, 7, 27, 57, 10, 29, 62]
[16, 52, 40, 12, 1, 37, 50, 35, 46, 6, 23, 26, 57, 11, 29, 63]
[16, 52, 40, 12, 1, 37, 50, 35, 46, 22, 7, 10, 25, 59, 61, 31]
[16, 52, 40, 12, 1, 37, 50, 35, 46, 22, 7, 10, 57, 27, 29, 63]
[16, 52, 40, 12, 33, 2, 51, 38, 47, 5, 23, 11, 25, 58, 61, 30]
[16, 52, 40, 12, 33, 2, 51, 38, 47, 5, 23, 11, 57, 26, 29, 62]
[16, 52, 40, 12, 33, 2, 51, 38, 47, 21, 7, 27, 58, 9, 61, 30]
[16, 52, 40, 12, 33, 50, 3, 39, 46, 5, 22, 10, 25, 59, 61, 31]
[16, 52, 40, 12, 33, 50, 3, 39, 46, 5, 22, 10, 57, 27, 29, 63]
[16, 52, 40, 12, 33, 50, 3, 39, 46, 21, 6, 26, 59, 9, 61, 31]
[16, 52, 40, 12, 49, 45, 2, 35, 38, 5, 23, 25, 58, 11, 30, 63]
[16, 52, 40, 12, 49, 45, 2, 35, 38, 21, 7, 9, 26, 59, 62, 31]
[16, 52, 40, 12, 49, 45, 2, 35, 38, 21, 7, 9, 58, 27, 30, 63]
[16, 52, 40, 12, 49, 45, 34, 3, 39, 5, 22, 25, 59, 10, 62, 31]
[16, 52, 40, 12, 49, 45, 34, 3, 39, 21, 6, 9, 26, 59, 62, 31]
[16, 52, 40, 12, 49, 45, 34, 3, 39, 21, 6, 9, 58, 27, 30, 63]
[32, 4, 24, 60, 1, 29, 18, 51, 23, 37, 54, 57, 10, 43, 46, 15]
[32, 4, 24, 60, 1, 29, 18, 51, 23, 37, 54, 57, 42, 11, 14, 47]
[32, 4, 24, 60, 1, 29, 18, 51, 23, 53, 38, 41, 11, 58, 14, 47]
[32, 4, 24, 60, 1, 29, 50, 19, 22, 37, 55, 57, 10, 43, 46, 15]
[32, 4, 24, 60, 1, 29, 50, 19, 22, 37, 55, 57, 42, 11, 14, 47]
[32, 4, 24, 60, 1, 29, 50, 19, 22, 53, 39, 41, 10, 59, 46, 15]
[32, 4, 24, 60, 17, 2, 51, 23, 30, 37, 54, 42, 11, 57, 13, 47]
[32, 4, 24, 60, 17, 2, 51, 23, 30, 53, 38, 58, 9, 43, 45, 15]
[32, 4, 24, 60, 17, 2, 51, 23, 30, 53, 38, 58, 41, 11, 13, 47]
[32, 4, 24, 60, 17, 50, 3, 22, 31, 37, 55, 43, 10, 57, 13, 46]
[32, 4, 24, 60, 17, 50, 3, 22, 31, 53, 39, 59, 9, 42, 45, 14]
[32, 4, 24, 60, 17, 50, 3, 22, 31, 53, 39, 59, 41, 10, 13, 46]
[32, 4, 24, 60, 49, 21, 2, 19, 30, 38, 55, 58, 9, 43, 45, 15]
[32, 4, 24, 60, 49, 21, 2, 19, 30, 38, 55, 58, 41, 11, 13, 47]
[32, 4, 24, 60, 49, 21, 2, 19, 30, 54, 39, 42, 9, 59, 45, 15]
[32, 4, 24, 60, 49, 21, 18, 3, 31, 38, 55, 43, 9, 58, 45, 14]
[32, 4, 24, 60, 49, 21, 18, 3, 31, 54, 39, 59, 9, 42, 45, 14]
[32, 4, 24, 60, 49, 21, 18, 3, 31, 54, 39, 59, 41, 10, 13, 46]
[32, 4, 56, 28, 1, 25, 18, 51, 23, 37, 54, 61, 10, 43, 46, 15]
[32, 4, 56, 28, 1, 25, 18, 51, 23, 37, 54, 61, 42, 11, 14, 47]
[32, 4, 56, 28, 1, 25, 18, 51, 23, 53, 38, 10, 43, 45, 62, 15]
[32, 4, 56, 28, 1, 25, 50, 19, 22, 37, 55, 61, 10, 43, 46, 15]
[32, 4, 56, 28, 1, 25, 50, 19, 22, 37, 55, 61, 42, 11, 14, 47]
[32, 4, 56, 28, 1, 25, 50, 19, 22, 53, 39, 11, 42, 45, 14, 63]
[32, 4, 56, 28, 17, 2, 51, 23, 26, 37, 54, 9, 43, 61, 46, 15]
[32, 4, 56, 28, 17, 2, 51, 23, 26, 53, 38, 62, 9, 43, 45, 15]
[32, 4, 56, 28, 17, 2, 51, 23, 26, 53, 38, 62, 41, 11, 13, 47]
[32, 4, 56, 28, 17, 50, 3, 22, 27, 37, 55, 9, 42, 61, 14, 47]
[32, 4, 56, 28, 17, 50, 3, 22, 27, 53, 39, 63, 9, 42, 45, 14]
[32, 4, 56, 28, 17, 50, 3, 22, 27, 53, 39, 63, 41, 10, 13, 46]
[32, 4, 56, 28, 49, 21, 2, 19, 26, 38, 55, 62, 9, 43, 45, 15]
[32, 4, 56, 28, 49, 21, 2, 19, 26, 38, 55, 62, 41, 11, 13, 47]
[32, 4, 56, 28, 49, 21, 2, 19, 26, 54, 39, 11, 41, 13, 46, 63]
[32, 4, 56, 28, 49, 21, 18, 3, 27, 38, 55, 10, 41, 13, 62, 47]
[32, 4, 56, 28, 49, 21, 18, 3, 27, 54, 39, 63, 9, 42, 45, 14]
[32, 4, 56, 28, 49, 21, 18, 3, 27, 54, 39, 63, 41, 10, 13, 46]
[32, 20, 8, 60, 1, 18, 51, 7, 14, 37, 54, 42, 27, 57, 29, 47]
[32, 20, 8, 60, 1, 18, 51, 7, 14, 53, 38, 58, 25, 43, 45, 31]
[32, 20, 8, 60, 1, 18, 51, 7, 14, 53, 38, 58, 41, 27, 29, 47]
[32, 20, 8, 60, 1, 50, 19, 6, 15, 37, 55, 43, 26, 57, 29, 46]
[32, 20, 8, 60, 1, 50, 19, 6, 15, 53, 39, 59, 25, 42, 45, 30]
[32, 20, 8, 60, 1, 50, 19, 6, 15, 53, 39, 59, 41, 26, 29, 46]
[32, 20, 8, 60, 17, 13, 2, 51, 7, 37, 54, 57, 26, 43, 46, 31]
[32, 20, 8, 60, 17, 13, 2, 51, 7, 37, 54, 57, 42, 27, 30, 47]
[32, 20, 8, 60, 17, 13, 2, 51, 7, 53, 38, 41, 27, 58, 30, 47]
[32, 20, 8, 60, 17, 13, 50, 3, 6, 37, 55, 57, 26, 43, 46, 31]
[32, 20, 8, 60, 17, 13, 50, 3, 6, 37, 55, 57, 42, 27, 30, 47]
[32, 20, 8, 60, 17, 13, 50, 3, 6, 53, 39, 41, 26, 59, 46, 31]
[32, 20, 8, 60, 49, 5, 2, 19, 15, 38, 55, 43, 25, 58, 45, 30]
[32, 20, 8, 60, 49, 5, 2, 19, 15, 54, 39, 59, 25, 42, 45, 30]
[32, 20, 8, 60, 49, 5, 2, 19, 15, 54, 39, 59, 41, 26, 29, 46]
[32, 20, 8, 60, 49, 5, 18, 3, 14, 38, 55, 58, 25, 43, 45, 31]
[32, 20, 8, 60, 49, 5, 18, 3, 14, 38, 55, 58, 41, 27, 29, 47]
[32, 20, 8, 60, 49, 5, 18, 3, 14, 54, 39, 42, 25, 59, 45, 31]
[32, 20, 56, 12, 1, 18, 51, 7, 10, 37, 54, 25, 43, 61, 46, 31]
[32, 20, 56, 12, 1, 18, 51, 7, 10, 53, 38, 62, 25, 43, 45, 31]
[32, 20, 56, 12, 1, 18, 51, 7, 10, 53, 38, 62, 41, 27, 29, 47]
[32, 20, 56, 12, 1, 50, 19, 6, 11, 37, 55, 25, 42, 61, 30, 47]
[32, 20, 56, 12, 1, 50, 19, 6, 11, 53, 39, 63, 25, 42, 45, 30]
[32, 20, 56, 12, 1, 50, 19, 6, 11, 53, 39, 63, 41, 26, 29, 46]
[32, 20, 56, 12, 17, 9, 2, 51, 7, 37, 54, 61, 26, 43, 46, 31]
[32, 20, 56, 12, 17, 9, 2, 51, 7, 37, 54, 61, 42, 27, 30, 47]
[32, 20, 56, 12, 17, 9, 2, 51, 7, 53, 38, 26, 43, 45, 62, 31]
[32, 20, 56, 12, 17, 9, 50, 3, 6, 37, 55, 61, 26, 43, 46, 31]
[32, 20, 56, 12, 17, 9, 50, 3, 6, 37, 55, 61, 42, 27, 30, 47]
[32, 20, 56, 12, 17, 9, 50, 3, 6, 53, 39, 27, 42, 45, 30, 63]
[32, 20, 56, 12, 49, 5, 2, 19, 11, 38, 55, 26, 41, 29, 62, 47]
[32, 20, 56, 12, 49, 5, 2, 19, 11, 54, 39, 63, 25, 42, 45, 30]
[32, 20, 56, 12, 49, 5, 2, 19, 11, 54, 39, 63, 41, 26, 29, 46]
[32, 20, 56, 12, 49, 5, 18, 3, 10, 38, 55, 62, 25, 43, 45, 31]
[32, 20, 56, 12, 49, 5, 18, 3, 10, 38, 55, 62, 41, 27, 29, 47]
[32, 20, 56, 12, 49, 5, 18, 3, 10, 54, 39, 27, 41, 29, 46, 63]
[48, 4, 24, 44, 1, 29, 18, 35, 23, 37, 54, 57, 11, 42, 14, 63]
[48, 4, 24, 44, 1, 29, 18, 35, 23, 53, 38, 41, 10, 59, 62, 15]
[48, 4, 24, 44, 1, 29, 18, 35, 23, 53, 38, 41, 58, 11, 14, 63]
[48, 4, 24, 44, 1, 29, 34, 19, 22, 37, 55, 57, 10, 43, 62, 15]
[48, 4, 24, 44, 1, 29, 34, 19, 22, 53, 39, 41, 10, 59, 62, 15]
[48, 4, 24, 44, 1, 29, 34, 19, 22, 53, 39, 41, 58, 11, 14, 63]
[48, 4, 24, 44, 17, 2, 35, 23, 30, 37, 54, 42, 9, 59, 61, 15]
[48, 4, 24, 44, 17, 2, 35, 23, 30, 37, 54, 42, 57, 11, 13, 63]
[48, 4, 24, 44, 17, 2, 35, 23, 30, 53, 38, 58, 11, 41, 13, 63]
[48, 4, 24, 44, 17, 34, 3, 22, 31, 37, 55, 43, 9, 58, 61, 14]
[48, 4, 24, 44, 17, 34, 3, 22, 31, 37, 55, 43, 57, 10, 13, 62]
[48, 4, 24, 44, 17, 34, 3, 22, 31, 53, 39, 59, 10, 41, 13, 62]
[48, 4, 24, 44, 33, 21, 2, 19, 30, 38, 55, 58, 9, 43, 61, 15]
[48, 4, 24, 44, 33, 21, 2, 19, 30, 54, 39, 42, 9, 59, 61, 15]
[48, 4, 24, 44, 33, 21, 2, 19, 30, 54, 39, 42, 57, 11, 13, 63]
[48, 4, 24, 44, 33, 21, 18, 3, 31, 38, 55, 43, 9, 58, 61, 14]
[48, 4, 24, 44, 33, 21, 18, 3, 31, 38, 55, 43, 57, 10, 13, 62]
[48, 4, 24, 44, 33, 21, 18, 3, 31, 54, 39, 59, 9, 42, 61, 14]
[48, 4, 40, 28, 1, 25, 18, 35, 23, 37, 54, 10, 59, 61, 46, 15]
[48, 4, 40, 28, 1, 25, 18, 35, 23, 53, 38, 45, 10, 59, 62, 15]
[48, 4, 40, 28, 1, 25, 18, 35, 23, 53, 38, 45, 58, 11, 14, 63]
[48, 4, 40, 28, 1, 25, 34, 19, 22, 37, 55, 11, 58, 61, 14, 47]
[48, 4, 40, 28, 1, 25, 34, 19, 22, 53, 39, 45, 10, 59, 62, 15]
[48, 4, 40, 28, 1, 25, 34, 19, 22, 53, 39, 45, 58, 11, 14, 63]
[48, 4, 40, 28, 17, 2, 35, 23, 26, 37, 54, 46, 9, 59, 61, 15]
[48, 4, 40, 28, 17, 2, 35, 23, 26, 37, 54, 46, 57, 11, 13, 63]
[48, 4, 40, 28, 17, 2, 35, 23, 26, 53, 38, 9, 59, 45, 62, 15]
[48, 4, 40, 28, 17, 34, 3, 22, 27, 37, 55, 47, 9, 58, 61, 14]
[48, 4, 40, 28, 17, 34, 3, 22, 27, 37, 55, 47, 57, 10, 13, 62]
[48, 4, 40, 28, 17, 34, 3, 22, 27, 53, 39, 9, 58, 45, 14, 63]
[48, 4, 40, 28, 33, 21, 2, 19, 26, 38, 55, 11, 57, 13, 62, 47]
[48, 4, 40, 28, 33, 21, 2, 19, 26, 54, 39, 46, 9, 59, 61, 15]
[48, 4, 40, 28, 33, 21, 2, 19, 26, 54, 39, 46, 57, 11, 13, 63]
