[216, 1156, 841, 1594, 101, 477, 1718, 680, 785, 985, 599, 1449, 1360]
[216, 1156, 946, 834, 1546, 356, 584, 725, 1300, 1474, 180, 844, 1635]
[216, 1156, 1605, 803, 858, 301, 1474, 140, 1244, 736, 1057, 529, 1647]
[216, 1156, 1605, 803, 858, 725, 572, 343, 1406, 39, 1030, 1727, 1250]
[216, 1190, 1521, 479, 562, 965, 800, 691, 842, 174, 1480, 1692, 1240]
[216, 1501, 832, 1344, 543, 1788, 871, 135, 439, 1202, 941, 649, 1552]
[216, 1517, 33, 1056, 1336, 1197, 666, 865, 756, 642, 1455, 479, 1706]
[216, 1517, 33, 1092, 1336, 1458, 932, 1679, 741, 803, 517, 973, 374]
[216, 1517, 452, 1388, 967, 1682, 133, 1097, 513, 1331, 801, 648, 864]
[216, 1517, 572, 306, 825, 935, 739, 1663, 1178, 1369, 1243, 948, 68]
[216, 1517, 572, 1056, 725, 788, 902, 1730, 370, 1449, 44, 1318, 1217]
[216, 1517, 817, 306, 1041, 542, 675, 1637, 1427, 1217, 1289, 935, 157]
[216, 1517, 859, 31, 1006, 670, 1217, 344, 1234, 554, 1508, 1609, 774]
[216, 1517, 859, 31, 1006, 670, 1217, 344, 1234, 554, 1619, 774, 1495]
[216, 1542, 1028, 767, 344, 902, 564, 1169, 36, 1327, 1388, 1714, 740]
[216, 1542, 1041, 542, 1650, 1482, 657, 857, 1245, 1126, 774, 27, 373]
[216, 1584, 33, 823, 1056, 1248, 1213, 477, 1491, 1737, 661, 920, 633]
[216, 1584, 33, 823, 1056, 1248, 1213, 904, 423, 661, 633, 1737, 1491]
[216, 1584, 516, 1788, 899, 1083, 1385, 479, 204, 1331, 770, 680, 1038]
[216, 1584, 674, 553, 961, 872, 314, 1092, 15, 1680, 1266, 1475, 790]
[216, 1584, 795, 856, 1089, 1341, 680, 1070, 343, 31, 1625, 1454, 532]
[216, 1584, 1071, 1115, 9, 788, 486, 1746, 681, 874, 601, 1424, 1251]
[216, 1584, 1335, 51, 371, 970, 1150, 648, 626, 1667, 920, 768, 1462]
[216, 1603, 615, 752, 736, 480, 1752, 1336, 1450, 928, 1137, 41, 969]
[216, 1603, 1710, 935, 109, 418, 1454, 1292, 975, 1205, 599, 665, 744]
[217, 500, 666, 1038, 10, 1139, 1515, 1322, 1392, 933, 1765, 774, 606]
[217, 864, 1336, 78, 1630, 640, 795, 1089, 1555, 1046, 729, 1422, 446]
[217, 865, 648, 381, 1783, 640, 1161, 1000, 1487, 744, 1561, 179, 1300]
[217, 872, 626, 1765, 436, 795, 953, 1600, 691, 1152, 1402, 1328, 148]
[217, 872, 833, 658, 420, 1427, 1243, 530, 1091, 1027, 1747, 1573, 205]
[217, 872, 981, 610, 1636, 1297, 653, 1159, 1577, 1378, 64, 479, 750]
[217, 872, 981, 610, 1636, 1297, 1557, 1159, 479, 750, 1378, 64, 689]
[217, 872, 1296, 1386, 711, 76, 349, 1169, 827, 548, 943, 1607, 1769]
[217, 898, 513, 1356, 1499, 1708, 653, 766, 1177, 1570, 489, 1054, 57]
[217, 898, 1523, 1199, 736, 1044, 1709, 25, 302, 747, 1424, 1361, 616]
[217, 904, 31, 1597, 1347, 653, 302, 832, 631, 1205, 999, 1611, 1421]
[217, 904, 377, 1263, 956, 1, 825, 1478, 1650, 1566, 1091, 633, 736]
[217, 962, 1786, 143, 1499, 494, 815, 506, 1350, 1573, 884, 1091, 736]
[217, 1195, 408, 1006, 121, 1347, 722, 1437, 517, 1706, 876, 780, 1581]
[217, 1195, 823, 565, 1512, 167, 922, 1643, 1335, 1052, 1409, 659, 469]
[217, 1514, 408, 681, 1725, 1076, 123, 780, 1118, 848, 1226, 1500, 568]
[217, 1520, 377, 553, 1287, 1076, 750, 889, 1378, 1715, 680, 1122, 84]
